Mese-Anno;Data;mm
gen-16;25;0,0
gen-16;26;0,0
gen-16;27;0,0
gen-16;28;0,0
gen-16;29;0,0
gen-16;30;0,0
gen-16;31;0,0
feb-16;1;0,0
feb-16;2;0,0
feb-16;3;0,0
feb-16;4;0,0
feb-16;5;0,0
feb-16;6;0,0
feb-16;7;0,0
feb-16;8;0,2
feb-16;9;0,0
feb-16;10;0,0
feb-16;11;0,0
feb-16;12;0,0
feb-16;13;0,0
feb-16;14;0,4
feb-16;15;0,0
feb-16;16;0,0
feb-16;17;0,0
feb-16;18;8,4
feb-16;19;0,0
feb-16;20;0,0
feb-16;21;0,0
feb-16;22;0,0
feb-16;23;0,0
feb-16;24;0,0
feb-16;25;0,0
feb-16;26;0,0
feb-16;27;0,0
feb-16;28;0,0
feb-16;29;0,0
mar-16;1;0,0
mar-16;2;0,0
mar-16;3;0,4
mar-16;4;0,0
mar-16;5;0,0
mar-16;6;0,0
mar-16;7;0,0
mar-16;8;0,0
mar-16;9;0,0
mar-16;10;0,0
mar-16;11;10,2
mar-16;12;6,8
mar-16;13;1,6
mar-16;14;8,8
mar-16;15;0,0
mar-16;16;9,6
mar-16;17;0,6
mar-16;18;1,4
mar-16;19;0,0
mar-16;20;0,0
mar-16;21;0,0
mar-16;22;0,0
mar-16;23;1,4
mar-16;24;0,0
mar-16;25;0,0
mar-16;26;0,0
mar-16;27;0,2
mar-16;28;0,0
mar-16;29;0,0
mar-16;30;0,0
mar-16;31;0,0
apr-16;1;0,0
apr-16;2;0,0
apr-16;3;0,0
apr-16;4;0,0
apr-16;5;0,0
apr-16;6;0,0
apr-16;7;0,0
apr-16;8;5,6
apr-16;9;0,0
apr-16;10;0,0
apr-16;11;0,0
apr-16;12;0,0
apr-16;13;0,0
apr-16;14;0,0
apr-16;15;0,0
apr-16;16;0,0
apr-16;17;0,0
apr-16;18;0,0
apr-16;19;0,0
apr-16;20;0,0
apr-16;21;0,0
apr-16;22;0,0
apr-16;23;0,0
apr-16;24;0,0
apr-16;25;0,0
apr-16;26;0,0
apr-16;27;0,0
apr-16;28;0,0
apr-16;29;0,0
apr-16;30;0,0
mag-16;1;1,0
mag-16;2;1,8
mag-16;3;0,0
mag-16;4;2,2
mag-16;5;0,0
mag-16;6;0,0
mag-16;7;0,2
mag-16;8;0,2
mag-16;9;4,4
mag-16;10;0,0
mag-16;11;0,0
mag-16;12;0,0
mag-16;13;0,0
mag-16;14;0,0
mag-16;15;0,0
mag-16;16;0,0
mag-16;17;0,0
mag-16;18;0,0
mag-16;19;0,0
mag-16;20;0,0
mag-16;21;0,0
mag-16;22;0,0
mag-16;23;0,0
mag-16;24;0,0
mag-16;25;0,0
mag-16;26;0,0
mag-16;27;0,0
mag-16;28;0,0
mag-16;29;0,0
mag-16;30;0,0
mag-16;31;0,0
giu-16;1;2,8
giu-16;2;0,0
giu-16;3;0,0
giu-16;4;0,0
giu-16;5;0,0
giu-16;6;0,0
giu-16;7;0,0
giu-16;8;0,0
giu-16;9;3,8
giu-16;10;1,2
giu-16;11;0,0
giu-16;12;0,0
giu-16;13;0,0
giu-16;14;0,0
giu-16;15;0,0
giu-16;16;0,0
giu-16;17;0,0
giu-16;18;0,0
giu-16;19;0,0
giu-16;20;0,0
giu-16;21;0,0
giu-16;22;0,0
giu-16;23;0,0
giu-16;24;1,0
giu-16;25;0,2
giu-16;26;0,0
giu-16;27;0,0
giu-16;28;0,0
giu-16;29;0,0
giu-16;30;0,0
lug-16;1;0,0
lug-16;2;0,0
lug-16;3;0,0
lug-16;4;0,0
lug-16;5;0,0
lug-16;6;0,0
lug-16;7;0,0
lug-16;8;0,0
lug-16;9;0,0
lug-16;10;0,0
lug-16;11;0,0
lug-16;12;0,0
lug-16;13;0,0
lug-16;14;0,0
lug-16;15;0,0
lug-16;16;0,0
lug-16;17;0,0
lug-16;18;0,0
lug-16;19;0,0
lug-16;20;0,0
lug-16;21;0,0
lug-16;22;0,0
lug-16;23;0,0
lug-16;24;0,0
lug-16;25;0,0
lug-16;26;0,0
lug-16;27;0,0
lug-16;28;0,0
lug-16;29;0,0
lug-16;30;0,0
lug-16;31;0,0
ago-16;1;0,0
ago-16;2;0,0
ago-16;3;0,0
ago-16;4;0,0
ago-16;5;0,0
ago-16;6;0,0
ago-16;7;0,0
ago-16;8;0,0
ago-16;9;0,0
ago-16;10;0,0
ago-16;11;0,0
ago-16;12;1,0
ago-16;13;9,8
ago-16;14;0,0
ago-16;15;0,0
ago-16;16;0,0
ago-16;17;0,0
ago-16;18;0,0
ago-16;19;0,0
ago-16;20;0,0
ago-16;21;0,0
ago-16;22;0,0
ago-16;23;8,8
ago-16;24;0,0
ago-16;25;0,0
ago-16;26;0,0
ago-16;27;0,0
ago-16;28;0,0
ago-16;29;0,0
ago-16;30;0,0
ago-16;31;0,0
set-16;1;0,0
set-16;2;0,0
set-16;3;0,0
set-16;4;0,0
set-16;5;0,0
set-16;6;54,8
set-16;7;47,6
set-16;8;0,0
set-16;9;0,0
set-16;10;16,8
set-16;11;1,4
set-16;12;39,0
set-16;13;0,0
set-16;14;0,0
set-16;15;5,8
set-16;16;0,2
set-16;17;0,0
set-16;18;2,2
set-16;19;0,0
set-16;20;0,0
set-16;21;11,2
set-16;22;0,0
set-16;23;28,2
set-16;24;18,6
set-16;25;60,4
set-16;26;16,6
set-16;27;0,0
set-16;28;1,6
set-16;29;0,0
set-16;30;0,0
ott-16;1;0,0
ott-16;2;0,0
ott-16;3;0,0
ott-16;4;0,0
ott-16;5;28,6
ott-16;6;0,0
ott-16;7;0,0
ott-16;8;0,0
ott-16;9;4,4
ott-16;10;0,8
ott-16;11;0,0
ott-16;12;1,0
ott-16;13;0,0
ott-16;14;0,0
ott-16;15;0,0
ott-16;16;0,0
ott-16;17;0,0
ott-16;18;0,0
ott-16;19;0,0
ott-16;20;1,4
ott-16;21;1,4
ott-16;22;0,0
ott-16;23;0,0
ott-16;24;0,0
ott-16;25;0,0
ott-16;26;0,0
ott-16;27;0,0
ott-16;28;2,6
ott-16;29;0,0
ott-16;30;0,0
ott-16;31;0,0
nov-16;1;0,0
nov-16;2;0,0
nov-16;3;2,8
nov-16;4;0,0
nov-16;5;0,0
nov-16;6;0,0
nov-16;7;0,0
nov-16;8;0,0
nov-16;9;0,0
nov-16;10;0,0
nov-16;11;0,0
nov-16;12;0,4
nov-16;13;0,0
nov-16;14;6,4
nov-16;15;19,0
nov-16;16;0,4
nov-16;17;11,8
nov-16;18;25,4
nov-16;19;12,4
nov-16;20;5,4
nov-16;21;8,8
nov-16;22;0,0
nov-16;23;0,2
nov-16;24;1,0
nov-16;25;10,6
nov-16;26;43,2
nov-16;27;34,0
nov-16;28;0,6
nov-16;29;22,0
nov-16;30;0,0
dic-16;1;0,0
dic-16;2;0,0
dic-16;3;0,0
dic-16;4;4,4
dic-16;5;24,0
dic-16;6;36,4
dic-16;7;30,2
dic-16;8;0,0
dic-16;9;1,4
dic-16;10;0,0
dic-16;11;0,0
dic-16;12;0,0
dic-16;13;2,8
dic-16;14;0,0
dic-16;15;1,4
dic-16;16;0,0
dic-16;17;4,4
dic-16;18;0,0
dic-16;19;0,6
dic-16;20;59,2
dic-16;21;8,6
dic-16;22;0,6
dic-16;23;0,0
dic-16;24;0,0
dic-16;25;0,0
dic-16;26;0,0
dic-16;27;0,0
dic-16;28;0,0
dic-16;29;0,6
dic-16;30;0,2
dic-16;31;0,0
gen-17;1;0,0
gen-17;2;0,0
gen-17;3;0,0
gen-17;4;0,0
gen-17;5;0,0
gen-17;6;0,0
gen-17;7;0,0
gen-17;8;0,0
gen-17;9;0,0
gen-17;10;0,0
gen-17;11;10,4
gen-17;12;0,0
gen-17;13;0,2
gen-17;14;0,0
gen-17;15;0,4
gen-17;16;1,8
gen-17;17;6,8
gen-17;18;3,2
gen-17;19;0,0
gen-17;20;0,0
gen-17;21;0,6
gen-17;22;41,0
gen-17;23;52,4
gen-17;24;0,6
gen-17;25;3,6
gen-17;26;0,4
gen-17;27;1,4
gen-17;28;10,0
gen-17;29;7,0
gen-17;30;0,0
gen-17;31;0,0
feb-17;1;0,0
feb-17;2;0,0
feb-17;3;0,0
feb-17;4;0,0
feb-17;5;0,0
feb-17;6;0,2
feb-17;7;4,8
feb-17;8;0,0
feb-17;9;18,2
feb-17;10;0,0
feb-17;11;0,0
feb-17;12;0,0
feb-17;13;0,0
feb-17;14;0,0
feb-17;15;0,0
feb-17;16;0,0
feb-17;17;0,0
feb-17;18;0,0
feb-17;19;0,0
feb-17;20;1,6
feb-17;21;0,8
feb-17;22;0,0
feb-17;23;0,0
feb-17;24;0,0
feb-17;25;0,0
feb-17;26;12,4
feb-17;27;1,4
feb-17;28;0,0
mar-17;1;0,0
mar-17;2;0,0
mar-17;3;0,0
mar-17;4;0,0
mar-17;5;0,0
mar-17;6;0,0
mar-17;7;2,0
mar-17;8;0,8
mar-17;9;0,0
mar-17;10;0,0
mar-17;11;0,0
mar-17;12;0,0
mar-17;13;0,4
mar-17;14;3,2
mar-17;15;1,0
mar-17;16;0,0
mar-17;17;0,0
mar-17;18;0,0
mar-17;19;0,0
mar-17;20;0,0
mar-17;21;0,0
mar-17;22;0,0
mar-17;23;0,0
mar-17;24;0,0
mar-17;25;0,0
mar-17;26;0,0
mar-17;27;0,0
mar-17;28;13,2
mar-17;29;0,0
mar-17;30;0,0
mar-17;31;0,0
apr-17;1;0,0
apr-17;2;2,6
apr-17;3;0,4
apr-17;4;7,0
apr-17;5;0,2
apr-17;6;1,6
apr-17;7;0,0
apr-17;8;0,0
apr-17;9;0,0
apr-17;10;0,0
apr-17;11;0,0
apr-17;12;0,0
apr-17;13;0,0
apr-17;14;0,0
apr-17;15;0,0
apr-17;16;8,6
apr-17;17;0,0
apr-17;18;0,0
apr-17;19;0,0
apr-17;20;0,0
apr-17;21;0,0
apr-17;22;0,2
apr-17;23;0,0
apr-17;24;0,0
apr-17;25;0,0
apr-17;26;0,0
apr-17;27;0,0
apr-17;28;0,0
apr-17;29;0,0
apr-17;30;0,0
mag-17;1;0,0
mag-17;2;0,0
mag-17;3;0,0
mag-17;4;0,0
mag-17;5;0,0
mag-17;6;0,0
mag-17;7;0,0
mag-17;8;0,0
mag-17;9;0,0
mag-17;10;0,0
mag-17;11;0,0
mag-17;12;0,0
mag-17;13;0,0
mag-17;14;0,0
mag-17;15;0,0
mag-17;16;0,4
mag-17;17;0,2
mag-17;18;0,0
mag-17;19;0,0
mag-17;20;0,0
mag-17;21;0,0
mag-17;22;0,0
mag-17;23;0,0
mag-17;24;0,0
mag-17;25;0,0
mag-17;26;0,0
mag-17;27;0,0
mag-17;28;0,0
mag-17;29;0,0
mag-17;30;0,0
mag-17;31;0,0
giu-17;1;0,0
giu-17;2;0,0
giu-17;3;0,0
giu-17;4;0,0
giu-17;5;0,0
giu-17;6;3,2
giu-17;7;0,0
giu-17;8;0,0
giu-17;9;0,0
giu-17;10;0,0
giu-17;11;0,0
giu-17;12;0,0
giu-17;13;0,0
giu-17;14;0,0
giu-17;15;0,0
giu-17;16;0,0
giu-17;17;0,0
giu-17;18;0,0
giu-17;19;0,0
giu-17;20;0,0
giu-17;21;0,0
giu-17;22;0,0
giu-17;23;0,0
giu-17;24;0,0
giu-17;25;0,0
giu-17;26;0,0
giu-17;27;0,0
giu-17;28;0,0
giu-17;29;0,0
giu-17;30;0,0
lug-17;1;0,0
lug-17;2;0,0
lug-17;3;0,0
lug-17;4;0,0
lug-17;5;0,0
lug-17;6;0,0
lug-17;7;0,0
lug-17;8;0,0
lug-17;9;0,0
lug-17;10;0,0
lug-17;11;0,0
lug-17;12;0,0
lug-17;13;0,0
lug-17;14;0,0
lug-17;15;0,0
lug-17;16;1,2
lug-17;17;0,0
lug-17;18;0,0
lug-17;19;0,0
lug-17;20;0,0
lug-17;21;0,0
lug-17;22;0,0
lug-17;23;0,0
lug-17;24;0,0
lug-17;25;0,0
lug-17;26;0,0
lug-17;27;0,0
lug-17;28;0,0
lug-17;29;0,0
lug-17;30;0,0
lug-17;31;0,0
ago-17;1;0,0
ago-17;2;0,0
ago-17;3;0,0
ago-17;4;0,0
ago-17;5;0,0
ago-17;6;0,0
ago-17;7;0,0
ago-17;8;0,0
ago-17;9;0,0
ago-17;10;0,0
ago-17;11;0,0
ago-17;12;0,0
ago-17;13;0,0
ago-17;14;0,0
ago-17;15;0,0
ago-17;16;0,0
ago-17;17;0,0
ago-17;18;0,0
ago-17;19;0,0
ago-17;20;0,0
ago-17;21;0,0
ago-17;22;0,0
ago-17;23;0,0
ago-17;24;0,0
ago-17;25;0,0
ago-17;26;0,0
ago-17;27;0,0
ago-17;28;0,0
ago-17;29;0,0
ago-17;30;0,0
ago-17;31;0,0
set-17;1;0,0
set-17;2;0,0
set-17;3;0,0
set-17;4;0,0
set-17;5;0,0
set-17;6;0,0
set-17;7;0,0
set-17;8;18,8
set-17;9;0,0
set-17;10;0,0
set-17;11;5,2
set-17;12;0,0
set-17;13;0,0
set-17;14;0,0
set-17;15;0,0
set-17;16;0,0
set-17;17;0,0
set-17;18;0,0
set-17;19;0,4
set-17;20;0,0
set-17;21;0,0
set-17;22;0,0
set-17;23;0,0
set-17;24;
set-17;25;0,0
set-17;26;0,0
set-17;27;0,0
set-17;28;37,6
set-17;29;0,0
set-17;30;0,4
ott-17;1;0,0
ott-17;2;11,8
ott-17;3;84,6
ott-17;4;37,2
ott-17;5;17,0
ott-17;6;0,0
ott-17;7;0,0
ott-17;8;0,0
ott-17;9;0,0
ott-17;10;0,0
ott-17;11;6,4
ott-17;12;0,2
ott-17;13;0,0
ott-17;14;0,0
ott-17;15;0,0
ott-17;16;0,0
ott-17;17;0,0
ott-17;18;0,0
ott-17;19;0,0
ott-17;20;0,0
ott-17;21;0,0
ott-17;22;0,0
ott-17;23;0,0
ott-17;24;0,0
ott-17;25;0,0
ott-17;26;0,0
ott-17;27;0,0
ott-17;28;1,4
ott-17;29;0,2
ott-17;30;0,0
ott-17;31;0,0
nov-17;1;0,2
nov-17;2;0,0
nov-17;3;0,0
nov-17;4;0,0
nov-17;5;0,0
nov-17;6;28,0
nov-17;7;0,0
nov-17;8;0,0
nov-17;9;0,0
nov-17;10;11,8
nov-17;11;101,0
nov-17;12;0,4
nov-17;13;0,4
nov-17;14;0,2
nov-17;15;0,0
nov-17;16;7,8
nov-17;17;0,0
nov-17;18;0,0
nov-17;19;0,0
nov-17;20;0,0
nov-17;21;0,0
nov-17;22;0,0
nov-17;23;0,0
nov-17;24;0,0
nov-17;25;0,0
nov-17;26;0,6
nov-17;27;0,0
nov-17;28;0,0
nov-17;29;0,0
nov-17;30;0,0
dic-17;1;2,8
dic-17;2;0,6
dic-17;3;0,0
dic-17;4;0,2
dic-17;5;0,0
dic-17;6;0,0
dic-17;7;0,0
dic-17;8;0,0
dic-17;9;0,0
dic-17;10;0,0
dic-17;11;0,0
dic-17;12;0,0
dic-17;13;0,0
dic-17;14;0,0
dic-17;15;0,0
dic-17;16;2,0
dic-17;17;0,0
dic-17;18;0,0
dic-17;19;6,2
dic-17;20;0,0
dic-17;21;0,0
dic-17;22;0,0
dic-17;23;0,0
dic-17;24;0,0
dic-17;25;0,0
dic-17;26;0,0
dic-17;27;0,2
dic-17;28;0,6
dic-17;29;0,0
dic-17;30;0,0
dic-17;31;3,0
gen-18;1;0,6
gen-18;2;0,0
gen-18;3;0,0
gen-18;4;0,0
gen-18;5;0,0
gen-18;6;0,0
gen-18;7;0,0
gen-18;8;0,0
gen-18;9;0,0
gen-18;10;0,0
gen-18;11;0,0
gen-18;12;0,0
gen-18;13;0,0
gen-18;14;0,0
gen-18;15;0,0
gen-18;16;0,0
gen-18;17;0,0
gen-18;18;0,0
gen-18;19;0,0
gen-18;20;0,0
gen-18;21;0,0
gen-18;22;0,0
gen-18;23;0,0
gen-18;24;0,0
gen-18;25;0,0
gen-18;26;0,0
gen-18;27;0,0
gen-18;28;0,0
gen-18;29;0,0
gen-18;30;0,0
gen-18;31;0,0
feb-18;1;0,0
feb-18;2;0,0
feb-18;3;0,0
feb-18;4;0,0
feb-18;5;0,0
feb-18;6;0,0
feb-18;7;0,0
feb-18;8;0,0
feb-18;9;0,0
feb-18;10;0,0
feb-18;11;0,0
feb-18;12;0,0
feb-18;13;0,0
feb-18;14;0,0
feb-18;15;0,0
feb-18;16;0,0
feb-18;17;0,0
feb-18;18;0,0
feb-18;19;0,0
feb-18;20;0,0
feb-18;21;0,0
feb-18;22;0,0
feb-18;23;0,0
feb-18;24;0,0
feb-18;25;0,0
feb-18;26;0,0
feb-18;27;0,0
feb-18;28;0,0
mar-18;1;0,4
mar-18;2;9,2
mar-18;3;0,0
mar-18;4;0,0
mar-18;5;3,4
mar-18;6;0,0
mar-18;7;0,0
mar-18;8;0,0
mar-18;9;0,8
mar-18;10;0,0
mar-18;11;0,0
mar-18;12;0,0
mar-18;13;0,0
mar-18;14;0,0
mar-18;15;0,0
mar-18;16;0,0
mar-18;17;0,0
mar-18;18;0,0
mar-18;19;2,0
mar-18;20;0,0
mar-18;21;0,0
mar-18;22;28,8
mar-18;23;0,0
mar-18;24;0,0
mar-18;25;7,6
mar-18;26;0,0
mar-18;27;0,0
mar-18;28;0,0
mar-18;29;0,0
mar-18;30;0,0
mar-18;31;0,0
apr-18;1;0,0
apr-18;2;0,0
apr-18;3;0,0
apr-18;4;0,0
apr-18;5;0,0
apr-18;6;0,0
apr-18;7;0,0
apr-18;8;0,0
apr-18;9;0,0
apr-18;10;0,0
apr-18;11;0,0
apr-18;12;0,0
apr-18;13;0,0
apr-18;14;0,0
apr-18;15;0,0
apr-18;16;0,0
apr-18;17;0,0
apr-18;18;2,2
apr-18;19;0,0
apr-18;20;0,0
apr-18;21;0,0
apr-18;22;0,0
apr-18;23;0,0
apr-18;24;0,0
apr-18;25;0,0
apr-18;26;0,0
apr-18;27;0,0
apr-18;28;0,0
apr-18;29;0,0
apr-18;30;0,0
mag-18;1;0,0
mag-18;2;0,2
mag-18;3;0,4
mag-18;4;0,0
mag-18;5;31,8
mag-18;6;0,0
mag-18;7;0,0
mag-18;8;0,0
mag-18;9;0,0
mag-18;10;0,0
mag-18;11;0,0
mag-18;12;0,0
mag-18;13;0,0
mag-18;14;0,0
mag-18;15;3,0
mag-18;16;0,2
mag-18;17;0,0
mag-18;18;0,0
mag-18;19;0,0
mag-18;20;6,8
mag-18;21;0,2
mag-18;22;0,0
mag-18;23;0,0
mag-18;24;0,0
mag-18;25;0,0
mag-18;26;0,0
mag-18;27;0,0
mag-18;28;0,0
mag-18;29;0,0
mag-18;30;0,0
mag-18;31;0,0
giu-18;1;0,0
giu-18;2;0,0
giu-18;3;0,0
giu-18;4;0,0
giu-18;5;0,0
giu-18;6;0,0
giu-18;7;0,0
giu-18;8;0,0
giu-18;9;0,0
giu-18;10;0,0
giu-18;11;0,0
giu-18;12;0,0
giu-18;13;0,0
giu-18;14;0,0
giu-18;15;4,6
giu-18;16;0,0
giu-18;17;0,0
giu-18;18;0,0
giu-18;19;0,0
giu-18;20;2,0
giu-18;21;0,0
giu-18;22;0,0
giu-18;23;0,0
giu-18;24;0,0
giu-18;25;9,2
giu-18;26;0,2
giu-18;27;0,0
giu-18;28;0,0
giu-18;29;0,0
giu-18;30;0,0
lug-18;1;0,0
lug-18;2;0,0
lug-18;3;0,0
lug-18;4;0,0
lug-18;5;0,0
lug-18;6;0,0
lug-18;7;0,0
lug-18;8;0,0
lug-18;9;0,0
lug-18;10;0,0
lug-18;11;0,0
lug-18;12;0,0
lug-18;13;0,0
lug-18;14;0,0
lug-18;15;0,0
lug-18;16;0,0
lug-18;17;0,0
lug-18;18;0,0
lug-18;19;0,0
lug-18;20;0,0
lug-18;21;0,0
lug-18;22;0,0
lug-18;23;0,0
lug-18;24;0,0
lug-18;25;0,0
lug-18;26;0,0
lug-18;27;0,0
lug-18;28;0,0
lug-18;29;0,0
lug-18;30;0,0
lug-18;31;0,0
ago-18;1;0,0
ago-18;2;0,0
ago-18;3;0,0
ago-18;4;0,0
ago-18;5;15,8
ago-18;6;0,0
ago-18;7;0,0
ago-18;8;0,0
ago-18;9;0,0
ago-18;10;0,0
ago-18;11;0,0
ago-18;12;0,0
ago-18;13;0,0
ago-18;14;0,2
ago-18;15;
ago-18;16;
ago-18;17;0,6
ago-18;18;0,0
ago-18;19;0,0
ago-18;20;5,2
ago-18;21;0,0
ago-18;22;12,6
ago-18;23;93,2
ago-18;24;0,2
ago-18;25;0,0
ago-18;26;0,0
ago-18;27;0,0
ago-18;28;0,0
ago-18;29;0,0
ago-18;30;0,0
ago-18;31;0,0
set-18;1;0,0
set-18;2;0,0
set-18;3;0,0
set-18;4;0,0
set-18;5;0,0
set-18;6;0,0
set-18;7;0,0
set-18;8;0,0
set-18;9;0,0
set-18;10;0,0
set-18;11;0,0
set-18;12;0,0
set-18;13;0,0
set-18;14;0,6
set-18;15;0,0
set-18;16;0,0
set-18;17;0,0
set-18;18;0,0
set-18;19;16,8
set-18;20;0,6
set-18;21;17,2
set-18;22;3,0
set-18;23;0,0
set-18;24;0,0
set-18;25;2,0
set-18;26;0,0
set-18;27;0,0
set-18;28;0,0
set-18;29;0,0
set-18;30;0,0
ott-18;1;0,0
ott-18;2;6,2
ott-18;3;51,8
ott-18;4;5,4
ott-18;5;3,8
ott-18;6;0,0
ott-18;7;0,0
ott-18;8;0,0
ott-18;9;0,0
ott-18;10;0,0
ott-18;11;1,6
ott-18;12;33,4
ott-18;13;16,8
ott-18;14;61,8
ott-18;15;2,6
ott-18;16;0,0
ott-18;17;1,4
ott-18;18;2,2
ott-18;19;12,8
ott-18;20;0,0
ott-18;21;1,4
ott-18;22;4,6
ott-18;23;3,8
ott-18;24;0,2
ott-18;25;0,0
ott-18;26;0,0
ott-18;27;3,4
ott-18;28;13,2
ott-18;29;
ott-18;30;
ott-18;31;
nov-18;1;
nov-18;2;0,4
nov-18;3;0,2
nov-18;4;5,0
nov-18;5;0,2
nov-18;6;0,0
nov-18;7;0,0
nov-18;8;0,0
nov-18;9;0,0
nov-18;10;6,4
nov-18;11;1,8
nov-18;12;5,0
nov-18;13;0,0
nov-18;14;0,0
nov-18;15;0,0
nov-18;16;11,4
nov-18;17;0,2
nov-18;18;0,0
nov-18;19;0,0
nov-18;20;0,2
nov-18;21;0,0
nov-18;22;2,4
nov-18;23;0,0
nov-18;24;0,0
nov-18;25;0,4
nov-18;26;0,0
nov-18;27;2,6
nov-18;28;0,0
nov-18;29;0,0
nov-18;30;0,0
dic-18;1;15,4
dic-18;2;15,4
dic-18;3;0,0
dic-18;4;0,0
dic-18;5;0,0
dic-18;6;0,0
dic-18;7;0,0
dic-18;8;0,0
dic-18;9;0,0
dic-18;10;0,0
dic-18;11;0,0
dic-18;12;0,0
dic-18;13;0,0
dic-18;14;1,6
dic-18;15;0,0
dic-18;16;0,0
dic-18;17;0,0
dic-18;18;0,0
dic-18;19;0,0
dic-18;20;0,0
dic-18;21;0,0
dic-18;22;0,0
dic-18;23;0,0
dic-18;24;0,0
dic-18;25;0,0
dic-18;26;0,0
dic-18;27;0,0
dic-18;28;0,0
dic-18;29;0,0
dic-18;30;0,0
dic-18;31;2,0
gen-19;1;0,0
gen-19;2;0,0
gen-19;3;0,6
gen-19;4;0,0
gen-19;5;0,0
gen-19;6;0,0
gen-19;7;0,0
gen-19;8;0,0
gen-19;9;0,6
gen-19;10;0,0
gen-19;11;7,2
gen-19;12;11,6
gen-19;13;0,0
gen-19;14;0,0
gen-19;15;0,0
gen-19;16;0,0
gen-19;17;0,0
gen-19;18;0,0
gen-19;19;0,0
gen-19;20;1,0
gen-19;21;0,2
gen-19;22;0,0
gen-19;23;0,0
gen-19;24;4,4
gen-19;25;5,4
gen-19;26;0,0
gen-19;27;0,0
gen-19;28;0,8
gen-19;29;0,0
gen-19;30;0,0
gen-19;31;0,0
feb-19;1;0,0
feb-19;2;0,0
feb-19;3;0,0
feb-19;4;13,6
feb-19;5;32,6
feb-19;6;0,2
feb-19;7;0,0
feb-19;8;0,0
feb-19;9;0,0
feb-19;10;0,0
feb-19;11;0,0
feb-19;12;0,0
feb-19;13;0,0
feb-19;14;0,0
feb-19;15;13,2
feb-19;16;1,6
feb-19;17;0,0
feb-19;18;0,0
feb-19;19;0,0
feb-19;20;0,0
feb-19;21;0,0
feb-19;22;0,0
feb-19;23;32,8
feb-19;24;
feb-19;25;2,2
feb-19;26;0,0
feb-19;27;0,0
feb-19;28;0,0
mar-19;1;0,0
mar-19;2;0,0
mar-19;3;0,0
mar-19;4;0,0
mar-19;5;0,0
mar-19;6;0,0
mar-19;7;0,0
mar-19;8;0,0
mar-19;9;0,0
mar-19;10;0,0
mar-19;11;0,0
mar-19;12;0,2
mar-19;13;0,0
mar-19;14;0,0
mar-19;15;0,0
mar-19;16;0,0
mar-19;17;0,0
mar-19;18;0,0
mar-19;19;0,0
mar-19;20;0,0
mar-19;21;0,0
mar-19;22;0,2
mar-19;23;0,0
mar-19;24;0,0
mar-19;25;0,0
mar-19;26;0,0
mar-19;27;3,2
mar-19;28;0,8
mar-19;29;0,0
mar-19;30;0,0
mar-19;31;0,0
apr-19;1;0,0
apr-19;2;0,0
apr-19;3;0,2
apr-19;4;3,6
apr-19;5;20,0
apr-19;6;
apr-19;7;
apr-19;8;
apr-19;9;0,0
apr-19;10;0,0
apr-19;11;0,0
apr-19;12;0,0
apr-19;13;0,4
apr-19;14;5,6
apr-19;15;3,0
apr-19;16;0,0
apr-19;17;0,2
apr-19;18;0,0
apr-19;19;0,0
apr-19;20;0,0
apr-19;21;0,0
apr-19;22;0,4
apr-19;23;0,0
apr-19;24;0,0
apr-19;25;0,2
apr-19;26;0,0
apr-19;27;0,0
apr-19;28;0,0
apr-19;29;0,0
apr-19;30;0,0
mag-19;1;0,0
mag-19;2;0,0
mag-19;3;0,4
mag-19;4;0,2
mag-19;5;0,0
mag-19;6;0,0
mag-19;7;0,0
mag-19;8;0,0
mag-19;9;0,0
mag-19;10;0,0
mag-19;11;0,0
mag-19;12;3,6
mag-19;13;0,0
mag-19;14;0,4
mag-19;15;0,2
mag-19;16;24,6
mag-19;17;0,2
mag-19;18;0,0
mag-19;19;0,0
mag-19;20;0,0
mag-19;21;0,0
mag-19;22;0,0
mag-19;23;0,0
mag-19;24;0,0
mag-19;25;0,0
mag-19;26;0,8
mag-19;27;0,0
mag-19;28;0,0
mag-19;29;0,0
mag-19;30;8,0
mag-19;31;0,0
giu-19;1;2,0
giu-19;2;0,0
giu-19;3;0,0
giu-19;4;0,0
giu-19;5;0,0
giu-19;6;0,0
giu-19;7;0,0
giu-19;8;0,0
giu-19;9;0,0
giu-19;10;0,0
giu-19;11;0,0
giu-19;12;0,0
giu-19;13;0,0
giu-19;14;0,0
giu-19;15;0,0
giu-19;16;0,0
giu-19;17;0,0
giu-19;18;0,0
giu-19;19;0,0
giu-19;20;0,0
giu-19;21;0,0
giu-19;22;0,0
giu-19;23;0,0
giu-19;24;0,0
giu-19;25;0,0
giu-19;26;0,0
giu-19;27;0,0
giu-19;28;0,0
giu-19;29;0,0
giu-19;30;0,0
lug-19;1;0,0
lug-19;2;0,0
lug-19;3;0,0
lug-19;4;0,0
lug-19;5;0,0
lug-19;6;0,0
lug-19;7;0,0
lug-19;8;0,0
lug-19;9;0,0
lug-19;10;0,0
lug-19;11;0,0
lug-19;12;0,0
lug-19;13;0,0
lug-19;14;0,0
lug-19;15;4,8
lug-19;16;42,4
lug-19;17;0,0
lug-19;18;0,0
lug-19;19;0,0
lug-19;20;0,0
lug-19;21;0,0
lug-19;22;0,0
lug-19;23;0,0
lug-19;24;0,0
lug-19;25;0,0
lug-19;26;0,0
lug-19;27;0,0
lug-19;28;0,0
lug-19;29;0,0
